site_code,measurement_datetime,reporting_organization,collecting_organization,dwr_source,usable_head,independence_class,rationale,count_as_distinct_sensor_record,do_not_duplicate_against_ocwd
338490N1179166W001,1996-03-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1996-02-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1996-02-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1996-01-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1996-01-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-12-22 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-12-22 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-11-21 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-11-21 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-10-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-10-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-09-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-09-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-08-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-08-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-07-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-07-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-06-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-06-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-05-30 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-04-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-03-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-02-23 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1995-01-31 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-12-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-11-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-10-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-10-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-09-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-09-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-08-30 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-08-30 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-07-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-07-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-06-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-06-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-05-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-04-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-03-31 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-02-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-01-25 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1994-01-25 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-12-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-12-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-11-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-11-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-10-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-10-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-09-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-09-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-08-30 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-08-30 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-07-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-07-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-06-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-06-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-06-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-06-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-04-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-04-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-03-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-03-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-02-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-01-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1993-01-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-12-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-12-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-11-23 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-11-23 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-10-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-10-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-09-25 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-09-25 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-08-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-08-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-07-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-07-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-06-30 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-06-30 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-05-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-05-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-04-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
338490N1179166W001,1992-04-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
