issue_type,root_cause_class,root_cause_id,severity,year,month,plant_name,camd_facility_id,camd_unit_id,eia_plant_id,eia_generator_id,eia_boiler_id,mapping_cardinality,match_method,match_type,source_a,value_a,source_b,value_b,difference,ratio,reason_flagged,agent_interpretation,confidence,recommended_action,needs_manual_review
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_8073_2018_12,medium,2018,12.0,Beaver,,,8073,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant net generation / cooling summary generation,eia923=427.762; summary=0.0,,,cooling_gen_zero_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2019,4.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2019,5.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2019,6.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2020,4.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2020,5.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2020,5.0,Coyote Springs II,,,7931,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2020,6.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2020,11.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2020,12.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2021,3.0,Coyote Springs II,,,7931,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2021,4.0,Coyote Springs II,,,7931,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2021,5.0,Coyote Springs II,,,7931,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2022,6.0,Carty Generating Station,,,58503,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2024,5.0,Port Westward,,,56227,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,-723.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_repeated_system_generator_links,structural_relationship,cooling_detail_repeat_generator_links,low,2014-2024,,Coyote Springs II,,,7931,,,,,,max n_generator_rows,2.0,max n_cooling_systems after unique cooling_id collapse,1,1.0,,cooling-detail repeats generator/boiler links on a cooling system; water is collapsed to unique cooling_id,Structural/expected. Existing aggregation sums unique cooling-system water and hard-fails if those values conflict.,high,Keep unique cooling-system water. Do not sum water across generator rows.,False
cooling_repeated_system_generator_links,structural_relationship,cooling_detail_repeat_generator_links,low,2014-2024,,Beaver,,,8073,,,,,,max n_generator_rows,42.0,max n_cooling_systems after unique cooling_id collapse,1,41.0,,cooling-detail repeats generator/boiler links on a cooling system; water is collapsed to unique cooling_id,Structural/expected. Existing aggregation sums unique cooling-system water and hard-fails if those values conflict.,high,Keep unique cooling-system water. Do not sum water across generator rows.,False
cooling_repeated_system_generator_links,structural_relationship,cooling_detail_repeat_generator_links,low,2014-2024,,Hermiston Generating Plant,,,54761,,,,,,max n_generator_rows,8.0,max n_cooling_systems after unique cooling_id collapse,3,5.0,,cooling-detail repeats generator/boiler links on a cooling system; water is collapsed to unique cooling_id,Structural/expected. Existing aggregation sums unique cooling-system water and hard-fails if those values conflict.,high,Keep unique cooling-system water. Do not sum water across generator rows.,False
cooling_repeated_system_generator_links,structural_relationship,cooling_detail_repeat_generator_links,low,2014-2024,,Klamath Cogeneration Plant,,,55103,,,,,,max n_generator_rows,6.0,max n_cooling_systems after unique cooling_id collapse,1,5.0,,cooling-detail repeats generator/boiler links on a cooling system; water is collapsed to unique cooling_id,Structural/expected. Existing aggregation sums unique cooling-system water and hard-fails if those values conflict.,high,Keep unique cooling-system water. Do not sum water across generator rows.,False
cooling_repeated_system_generator_links,structural_relationship,cooling_detail_repeat_generator_links,low,2014-2024,,Hermiston Power Partnership,,,55328,,,,,,max n_generator_rows,6.0,max n_cooling_systems after unique cooling_id collapse,1,5.0,,cooling-detail repeats generator/boiler links on a cooling system; water is collapsed to unique cooling_id,Structural/expected. Existing aggregation sums unique cooling-system water and hard-fails if those values conflict.,high,Keep unique cooling-system water. Do not sum water across generator rows.,False
cooling_repeated_system_generator_links,structural_relationship,cooling_detail_repeat_generator_links,low,2014-2024,,Port Westward,,,56227,,,,,,max n_generator_rows,2.0,max n_cooling_systems after unique cooling_id collapse,1,1.0,,cooling-detail repeats generator/boiler links on a cooling system; water is collapsed to unique cooling_id,Structural/expected. Existing aggregation sums unique cooling-system water and hard-fails if those values conflict.,high,Keep unique cooling-system water. Do not sum water across generator rows.,False
cooling_repeated_system_generator_links,structural_relationship,cooling_detail_repeat_generator_links,low,2016-2024,,Carty Generating Station,,,58503,,,,,,max n_generator_rows,2.0,max n_cooling_systems after unique cooling_id collapse,1,1.0,,cooling-detail repeats generator/boiler links on a cooling system; water is collapsed to unique cooling_id,Structural/expected. Existing aggregation sums unique cooling-system water and hard-fails if those values conflict.,high,Keep unique cooling-system water. Do not sum water across generator rows.,False
